id,X,Y,Z
795,0.2480113091265841,0.34620342663537185,0.29710736788097797
5403,0.09309423274844375,0.9833462960191277,0.5382202643837857
4486,0.015671535392851488,0.06861693386341028,0.04214423462813088
8238,0.802398357872063,0.7853981366854296,0.7938982472787464
4791,0.24176646381942746,0.35340309498279043,0.29758477940110895
265,0.12812683497191646,0.42747271306448237,0.27779977401819944
5832,0.5862490609389877,0.66575228727167,0.6260006741053288
3956,0.004880626549890743,0.49462499450586833,0.24975281052787954
8646,0.7214467832383442,0.7859712817066243,0.7537090324724842
7075,0.43304670471329476,0.8746482082282325,0.6538474564707637
2385,0.21828697227784383,0.38253465117572655,0.3004108117267852
162,0.008950598550009126,0.20852389927049264,0.10873724891025088
122,0.12445845965364932,0.2153433558336757,0.1699009077436625
652,0.12901644707578253,0.343028685295486,0.23602256618563427
6770,0.29747493820741,0.845417859575665,0.5714463988915375
7687,0.2027525433450081,0.9788826423250061,0.5908175928350071
1876,0.20474592580849527,0.038062864202701774,0.12140439500559852
6566,0.4516646313655024,0.7921655574104334,0.6219150943879679
7340,0.13985664993046346,0.8821205312849683,0.5109885906077158
3079,0.40641917272462663,0.23338790387541342,0.31990353830002005
6137,0.23969647059207133,0.9335173854792833,0.5866069280356774
8766,0.8134550585968715,0.8985838163106669,0.8560194374537692
3813,0.2492721942095248,0.42404397343215555,0.33665808382084017
9849,0.8635475249541651,0.8616159910672556,0.8625817580107104
9584,0.7594873455047623,0.7659115990061084,0.7626994722554353
7624,0.43230026170411834,0.6554139940506265,0.5438571278773724
2732,0.4275713002943798,0.24729473204314156,0.33743301616876065
4751,0.35355589073430516,0.3060037907363406,0.32977984073532285
5485,0.05302477291324679,0.7952357048043592,0.424130238858803
2528,0.2537551721712919,0.4702694147702311,0.36201229347076147
5464,0.4355057809987574,0.6223646330558974,0.5289352070273274
3975,0.2429426241839619,0.4695352932327891,0.3562389587083755
1508,0.19830752621380965,0.05277199540553462,0.12553976080967214
3485,0.42069599659062507,0.4257433194432974,0.42321965801696126
5994,0.09482722962928765,0.8438943228295315,0.4693607762294096
2854,0.07679555446501557,0.4584728330723246,0.2676341937686701
8339,0.8055489321160239,0.7921248412910858,0.7988368867035549
2608,0.24660864140823885,0.3004638730998968,0.2735362572540678
1651,0.12338030478443934,0.0568445144553294,0.09011240961988437
9031,0.856472223454009,0.877601571064779,0.867036897259394
7422,0.10050688964590644,0.8514105468537059,0.4759587182498062
3424,0.05765760758215149,0.2605864252414361,0.1591220164117938
3119,0.19820631753617873,0.07779290939838435,0.13799961346728154
6097,0.2696429439850155,0.8176945540435046,0.54366874901426
244,0.27179517550726023,0.46278981826818916,0.3672924968877247
19,0.42422749839443585,0.04548691289974083,0.23485720564708834
3241,0.38426951009706567,0.15582416221078943,0.27004683615392755
6015,0.1920020337878277,0.9569260740722354,0.5744640539300315
4873,0.3022255426107143,0.29471887653858786,0.2984722095746511
1060,0.2228223442085675,0.20221837911213753,0.2125203616603525
3058,0.2190336177714164,0.1621857099181424,0.1906096638447794
2059,0.41672876903575373,0.27941381542276966,0.3480712922292617
8400,0.8387311557302943,0.7550751238546228,0.7969031397924586
1733,0.1419773666053858,0.15872197571941227,0.15034967116239903
3283,0.28494116299595,0.22472689427647047,0.25483402863621024
8972,0.8805711020786539,0.7793618832922511,0.8299664926854524
8768,0.8709680223935059,0.8125509101595338,0.8417594662765199
5933,0.04280773398012481,0.7226982442243504,0.3827529891022376
9460,0.8526248625851706,0.8941460052720015,0.873385433928586
9176,0.8188665990875433,0.8139999745180416,0.8164332868027925
1243,0.4014602575983013,0.38352348772696965,0.39249187266263547
7218,0.20729951296053772,0.9003494992900746,0.5538245061253062
9910,0.7247085916384312,0.8658292478592909,0.795268919748861
9950,0.8451615730053817,0.8556592591990295,0.8504104161022057
1325,0.23907273309527555,0.07457692414393574,0.15682482861960564
4139,0.22037515391610335,0.2707965172193908,0.24558583556774707
366,0.2716173713917685,0.054847931116058235,0.16323265125391337
753,0.34177303326684993,0.09804387092834399,0.21990845209759696
8034,0.7987764607330788,0.7697110067008683,0.7842437337169736
5607,0.5454291195637248,0.9087200597428975,0.7270745896533111
40,0.27128842470624187,0.02819479334973546,0.14974160902798866
9990,0.7213873344669364,0.8703861895478474,0.795886762007392
9706,0.8928035446355043,0.750303027539675,0.8215532860875896
4261,0.48596636706510205,0.10198334280150262,0.29397485493330233
6953,0.2711204440482678,0.8821537715663826,0.5766371078073252
7830,0.1613102212857945,0.7366869053522548,0.44899856331902466
8543,0.7985844180174632,0.8174736594827281,0.8080290387500957
3527,0.004604610060520542,0.3481241457427435,0.176364377901632
2467,0.4287821887564915,0.3597950400303577,0.3942886143934246
9624,0.858739296766768,0.869023662083863,0.8638814794253155
1937,0.41041870500897004,0.2552835477191994,0.33285112636408476
6402,0.15529520360502042,0.8006775944063701,0.4779863990056953
9399,0.7956406425971049,0.8099655026540022,0.8028030726255535
7462,0.4239564657436092,0.7436338853425555,0.5837951755430824
4547,0.4010553985622887,0.26087697922727027,0.33096618889477947
4934,0.4017302499795493,0.368734790708131,0.38523252034384015
3548,0.20349880710420915,0.2152046366257468,0.20935172186497797
1447,0.46976007978527484,0.4124360462083421,0.4410980629968085
7504,0.1507110040762486,0.612699544364196,0.3817052742202223
8625,0.7331183753342537,0.7817686535152545,0.7574435144247541
5056,0.030437991746273794,0.9359278585601567,0.48318292515321526
5016,0.04297205139195583,0.7031829162357282,0.373077483813842
1956,0.3059786106489358,0.11915424124055352,0.21256642594474465
4177,0.23158235131854193,0.21891594853412844,0.22524914992633518
2263,0.36552757194001123,0.33353667484242716,0.3495321233912192
3609,0.3765614495456648,0.1381793082325924,0.2573703788891286
1264,0.3483962523265857,0.48569057147382505,0.4170434119002054
7012,0.5765973506168806,0.9803792830222805,0.7784883168195805
1855,0.43893170499859124,0.08785293165121988,0.26339231832490556
9155,0.8653345387048512,0.8023328979113427,0.8338337183080969
183,0.016242647191052062,0.2705582738429658,0.14340046051700894
9971,0.7223281881908689,0.836682594080175,0.7795053911355219
1304,0.34697329424535994,0.17766622468570054,0.2623197594655302
5178,0.116383111226745,0.642945615426897,0.37966436332682096
8665,0.7313496557394876,0.8816710648816463,0.806510360310567
7441,0.4553657179897975,0.8670658693117292,0.6612157936507634
4240,0.0010478515220628815,0.41354610816148835,0.2072969798417756
5525,0.5892537234267976,0.7435226496382806,0.6663881865325392
5790,0.0011303705442560208,0.6620823134779712,0.3316063420111136
7420,0.028969773627989203,0.9593877318980422,0.4941787527630157
875,0.4044590276657016,0.21419746407981155,0.30932824587275654
9969,0.8588934798673122,0.8376583620169082,0.8482759209421102
4669,0.32430448234029213,0.3196007445569224,0.32195261344860726
3138,0.06792160311037881,0.10258809289745324,0.08525484800391603
4995,0.021992285636300513,0.1245093615585916,0.07325082359744606
7096,0.057754484577804605,0.6043859565988996,0.3310702205883521
9298,0.8321285549392785,0.8679041318258901,0.8500163433825842
6789,0.5593062935467821,0.829002689385692,0.694154491466237
1161,0.23677158125570508,0.32942118346675553,0.2830963823612303
917,0.2831099957947278,0.23697599745779013,0.26004299662625896
6280,0.10552084035448657,0.8782644536452888,0.4918926469998877
1386,0.011214974442438297,0.07052694002627263,0.040870957234355465
8135,0.7209443587686916,0.8087291054366885,0.7648367321026901
9033,0.770356714316147,0.8147002339778856,0.7925284741470163
5851,0.24551498486766538,0.673378493007256,0.4594467389374607
448,0.08638156034111916,0.2704416113009848,0.178411585821052
6688,0.12689314647200262,0.7670618291864743,0.4469774878292384
9767,0.8682785485679769,0.8114468047093168,0.8398626766386469
2589,0.01562969464167735,0.2554619650013498,0.13554582982151359
6667,0.3178627408416065,0.9204874878712961,0.6191751143564512
5626,0.5685531271143085,0.6797550574357788,0.6241540922750437
856,0.29737337648467027,0.3435431924974883,0.32045828449107927
9889,0.7112734606448959,0.8812509740832724,0.7962622173640841
9542,0.7659885300121265,0.8468285324894905,0.8064085312508085
3466,0.12297928258463814,0.05114767703041695,0.08706347980752754
7115,0.5094700239888684,0.6859162728460407,0.5976931484174546
8564,0.8866707579506425,0.8944236301578408,0.8905471940542417
4608,0.23558061482406267,0.09647831620376568,0.16602946551391418
6871,0.4611983901393852,0.9255678884423031,0.6933831392908442
3832,0.13138500774984435,0.4677907869505174,0.2995878973501809
6749,0.026113897189570513,0.8353605037334537,0.4307372004615121
1895,0.48320795231820807,0.3331880731968099,0.408198012757509
3853,0.33560107297475894,0.07649361036538566,0.2060473416700723
3117,0.12467071486230191,0.037639279103542145,0.08115499698292203
6606,0.2010711149550977,0.9062097589345404,0.553640436944819
8747,0.7156755106058146,0.7831216143663824,0.7493985624860985
9563,0.7283348624822812,0.8002525799137297,0.7642937211980054
3588,0.26942397848911853,0.2161932348172017,0.24280860665316012
2568,0.29399405374795357,0.016370020309410538,0.15518203702868205
9073,0.8159742067128125,0.8634570678817896,0.839715637297301
305,0.24244639502515358,0.45000778535821817,0.34622709019168585
5729,0.1768761449925599,0.6157816507253614,0.39632889785896064
5077,0.5248493641506605,0.9197970786032563,0.7223232213769584
9338,0.7365552061475795,0.8662256343468951,0.8013904202472373
8053,0.8086008630662955,0.8796024522046059,0.8441016576354508
5769,0.19003675809465106,0.9491023019066234,0.5695695300006373
1039,0.37428143364545907,0.45637704698963594,0.4153292403175475
2873,0.45453569683331235,0.495681682787516,0.4751086898104142
999,0.3142144657693236,0.0849625540133927,0.19958850989135815
4730,0.07508699443070577,0.29674101005555165,0.1859140022431287
1998,0.2428547584559591,0.13468258541537975,0.18876867193566943
6076,0.19626813794297707,0.9220089706909683,0.5591385543169727
8074,0.7945719018280658,0.8326888121143743,0.81363035697122
5546,0.29072846058256874,0.7698013407071975,0.5302649006448832
814,0.2296579058872384,0.08734402810535769,0.15850096699629804
3014,0.2964022597755551,0.0024975399301347956,0.14944989985284496
2120,0.23538907651957447,0.4400425972436181,0.3377158368815963
6219,0.4016858433538291,0.8436769794019445,0.6226814113778868
3670,0.12007902044682517,0.2224475937985952,0.17126330712271018
9071,0.8599646570617561,0.8118349419331414,0.8358997994974487
7891,0.4009034396930752,0.6685650517655197,0.5347342457292974
8951,0.8207371835573416,0.7894047452180225,0.8050709643876821
2997,0.08581972119345666,0.02554775339141957,0.05568373729243811
4709,0.44271359579151087,0.1643584996251598,0.3035360477083353
8278,0.7374405278913345,0.7850186306802794,0.761229579285807
7237,0.45378686309314037,0.6612495640418015,0.5575182135674709
6381,0.27594904288990607,0.6901891666034216,0.4830691047466638
6156,0.2642367499167047,0.9896307213626803,0.6269337356396925
2486,0.4197373741286839,0.07117787894165994,0.24545762653517192
692,0.012984990099052518,0.3885743311821391,0.2007796606405958
2894,0.02591187502146458,0.4698512135102088,0.2478815442658367
5462,0.5164742510749829,0.7496900401374417,0.6330821456062123
1323,0.3203809104872117,0.15501526015261735,0.23769808531991451
8358,0.7702613918232211,0.833106139943014,0.8016837658831175
4097,0.06093576192834327,0.1390413537009182,0.09998855781463073
7563,0.4212222943301858,0.617331009819635,0.5192766520749104
2711,0.45223114887206456,0.3997511073574761,0.42599112811477036
3731,0.4432749955262176,0.25580561982131694,0.34954030767376726
6463,0.050782832744609686,0.9165318231999755,0.4836573279722926
9603,0.7312195093396252,0.8807379388009674,0.8059787240702962
4505,0.4545651910300178,0.029422242145332844,0.24199371658767532
3262,0.37262562906315944,0.4945931903420338,0.43360940970259665
3302,0.3009133476332022,0.04875388153900939,0.1748336145861058
5443,0.27255603547680457,0.6268999226193909,0.4497279790480977
488,0.12314724873705724,0.11476763125504374,0.11895743999605049
2915,0.3276535087792333,0.37777020663548916,0.35271185770736124
2221,0.20463400571917917,0.1927246253831934,0.1986793155511863
1712,0.12011294475471068,0.41271911454921445,0.26641602965196254
7157,0.5250314450292689,0.6094907770215996,0.5672611110254342
957,0.3103066991011017,0.21743475842741705,0.2638707287642594
7748,0.163216002265189,0.7364629671866867,0.4498394847259378
5035,0.24881972672340774,0.9586048485535883,0.603712287638498
8440,0.7639437430789187,0.7713535729305842,0.7676486580047515
4852,0.45090210070915726,0.08822201755829517,0.2695620591337262
2507,0.06373409143058639,0.04272767661598975,0.05323088402328807
1691,0.2555312409869505,0.21224994188085056,0.23389059143390054
7014,0.47741511589553476,0.7212706792717993,0.599342897583667
5361,0.4280542732066447,0.832257842408451,0.6301560578075478
3323,0.2798872163084532,0.3249282828223508,0.302407749565402
7626,0.2392610288018091,0.9042839715608357,0.5717725001813224
2751,0.3600963689958346,0.14480309249943712,0.2524497307476359
5708,0.5667505621010107,0.9562146493344224,0.7614826057177165
774,0.16800405689417436,0.4560150277505083,0.31200954232234135
7727,0.30444429069925943,0.7066378199998206,0.50554105534954
2242,0.19941583400251311,0.27335768148412665,0.23638675774331988
3239,0.2978118731494721,0.17326866704899646,0.23554027009923428
1773,0.41654455495656495,0.2659757516838684,0.34126015332021664
9012,0.7023472181012711,0.8041178022529761,0.7532325101771236
7952,0.19027437613053058,0.6273630661189182,0.4088187211247244
2364,0.12386677497306647,0.041718338974251645,0.08279255697365906
5647,0.45911214351666374,0.6507407281441745,0.5549264358304191
3098,0.3383108109723838,0.36442571274350954,0.3513682618579467
5668,0.31569839833620406,0.6612480822202546,0.4884732402782293
1834,0.10012937806290967,0.44391570698288063,0.27202254252289515
5342,0.1919791735309609,0.8476960779965655,0.5198376257637632
4463,0.29525588907720896,0.3886647924716422,0.3419603407744256
7706,0.39857024030427113,0.6989647799721624,0.5487675101382168
528,0.27032728282854535,0.30387010043754015,0.28709869163304275
7809,0.5946618090830138,0.6673450828877413,0.6310034459853775
1262,0.3372202758388354,0.45892728846196457,0.3980737821504
509,0.17705228163076042,0.07471575709129169,0.12588401936102606
2976,0.03896061870101386,0.22865846797854572,0.1338095433397798
5260,0.40839228855819065,0.6445588844405133,0.526475586499352
9094,0.7061927244020686,0.751325285904859,0.7287590051534638
1548,0.44051064063616574,0.3080139244140503,0.374262282525108
7483,0.2762349170611969,0.9199844831833963,0.5981097001222966
1283,0.2901481456584745,0.31750578651642314,0.30382696608744886
4951,0.21389600674403714,0.1122345700258307,0.16306528838493392
3445,0.4063783583536175,0.09433159659390616,0.25035497747376184
713,0.36760394827030923,0.11343221633848022,0.24051808230439473
5138,0.29438698087924425,0.6313669369250383,0.4628769589021413
6379,0.5292036524941904,0.8622517166324826,0.6957276845633364
8360,0.799313063152235,0.8961152658461685,0.8477141644992018
4383,0.3207387508852729,0.42139470223694825,0.3710667265611106
4465,0.34134994776903443,0.025730536350626387,0.1835402420598304
5952,0.26482155377901906,0.759783439939163,0.512302496859091
631,0.2834449573671309,0.23854719303021943,0.2609960751986752
9908,0.723358261007721,0.8203196940277975,0.7718389775177592
3159,0.48803901660716936,0.2702954025371547,0.37916720957216205
1996,0.16656142652779732,0.2957126799117786,0.23113705321978795
4362,0.4653438478071794,0.12797258315289078,0.2966582154800351
2017,0.33307408499279884,0.4588816656161257,0.39597787530446227
345,0.0214756648693169,0.49304771419529203,0.25726168953230444
2974,0.4284487922157643,0.03564137755670299,0.23204508488623365
6278,0.22058372746561425,0.8458294344398352,0.5332065809527247
4198,0.030677375288415853,0.172286505174517,0.10148194023146642
6564,0.24752233319881373,0.80226059465639,0.5248914639276019
711,0.20996707149833682,0.4947802795502675,0.35237367552430215
6198,0.5369237363800283,0.9154084135795311,0.7261660749797797
2650,0.33302864251590253,0.15269540710625434,0.24286202481107844
1344,0.39676203445997044,0.30377048019740344,0.35026625732868694
8644,0.8613378385271631,0.7578005772753821,0.8095692079012726
6707,0.5538323618617179,0.6197423637780268,0.5867873628198723
3996,0.39577000940083673,0.020788199374235594,0.20827910438753616
9134,0.7310928096400507,0.8546674696876608,0.7928801396638558
9868,0.7667806094486078,0.7626118437317455,0.7646962265901767
6993,0.2945319444601021,0.8117969653125148,0.5531644548863084
1630,0.3642640756746238,0.11667702672749719,0.2404705512010605
3281,0.443949879584194,0.4448838521779438,0.4444168658810689
4057,0.16762573616696425,0.3228393429171134,0.24523253954203883
570,0.07761763870836569,0.3295803522644241,0.2035989954863949
7931,0.45987325323838546,0.8866186001683884,0.673245926703387
835,0.47773551837131073,0.3447067083918312,0.41122111338157097
3077,0.30368693100120364,0.2561204600527068,0.2799036955269552
690,0.2651149966392075,0.08726274815250323,0.17618887239585537
7197,0.19355588764789208,0.6881153546584525,0.4408356211531723
1426,0.428112124553884,0.2640458477723296,0.3460789861631068
7523,0.22636118095466357,0.7401517322726767,0.4832564566136701
9828,0.8065520782462912,0.8662802536478225,0.8364161659470568
4688,0.22572645224301052,0.05463625195041533,0.14018135209671292
7544,0.08754338800397606,0.977724505483252,0.532633946743614
4200,0.4913190057143064,0.1401974206228609,0.31575821316858366
1405,0.3785234201209359,0.4556253619798323,0.41707439105038413
9582,0.8108264788154483,0.8810808797185572,0.8459536792670028
2181,0.15809847652803294,0.2010883971489449,0.1795934368384889
2160,0.06406496723760863,0.12353180688419174,0.09379838706090018
6646,0.24003030013380341,0.7310828663638297,0.48555658324881656
4503,0.4111733918749162,0.35358771950064927,0.38238055568778273
7605,0.04795627299558562,0.9830977322135057,0.5155270026045456
4179,0.05621649929988354,0.3314721267897438,0.19384431304481367
8482,0.7042461275623902,0.8239469506397232,0.7640965391010568
8196,0.7393649506211318,0.873299521762094,0.806332236191613
4606,0.48529846659775816,0.05188819683846391,0.26859333171811106
4301,0.022927447365505282,0.31732153309831906,0.17012449023191217
427,0.36426755616587664,0.24701505166171173,0.3056413039137942
3037,0.08317669818798701,0.06043689610007785,0.07180679714403243
978,0.3340618777224787,0.17389836258044356,0.2539801201514611
425,0.4066141640499351,0.2019989464775503,0.30430655526374273
4749,0.17444720319265444,0.13446976005518008,0.15445848162391726
5279,0.20923458816332388,0.9108987020850534,0.5600666451241887
3914,0.31541137076678116,0.264493400153256,0.28995238546001856
3586,0.24427500895673654,0.14357947637992358,0.19392724266833006
6810,0.2728480947434508,0.6206200002318008,0.4467340474876258
549,0.05436641811710213,0.28307630825522984,0.16872136318616598
6259,0.3142196469751938,0.7154265103232159,0.5148230786492048
5321,0.5400987891361375,0.7856644863447666,0.6628816377404521
5096,0.24758589024656746,0.6955985825347115,0.4715922363906395
4587,0.4122818096463366,0.06399755907226001,0.2381396843592983
1670,0.3029824931010041,0.3741848594117587,0.3385836762563814
2993,0.42771594592649664,0.4643462592580421,0.4460311025922694
7849,0.27166650022030164,0.9457994129687458,0.6087329565945238
2038,0.43224839330262704,0.491925538478057,0.46208696589034204
7258,0.5351001377703704,0.8915514917697573,0.7133258147700638
2198,0.42015185419026674,0.46470695750213614,0.44242940584620144
8829,0.8594385041839157,0.800895007413613,0.8301667557987643
6238,0.05539061521210535,0.7362896344070788,0.3958401248095921
2446,0.3708722288703387,0.208241874813332,0.28955705184183533
8480,0.781680703745128,0.8289762305556332,0.8053284671503806
3649,0.3848433272850213,0.38062966373360196,0.38273649550931166
2036,0.13575358429799844,0.013546203948765823,0.07464989412338213
9256,0.787888562382275,0.8587997695113019,0.8233441659467884
3403,0.06414337294286915,0.06630652023412359,0.06522494658849637
1609,0.0007697660537290263,0.04380412380152254,0.022286944927625785
9725,0.8928960927722893,0.7660052929873233,0.8294506928798063
120,0.4201167935290498,0.1575806467233209,0.28884872012618534
2362,0.03682146884696119,0.2941053099905967,0.16546338941877894
1771,0.14335676999199015,0.38256874052602025,0.2629627552590052
7399,0.33035936910814334,0.9176677676701415,0.6240135683891423
3607,0.3469255327683382,0.09465265181771021,0.2207890922930242
5788,0.5995594945462428,0.7601320161177119,0.6798457553319773
7870,0.48236026075001165,0.8055437661607907,0.6439520134554012
2303,0.01608938083918532,0.3932086818777625,0.2046490313584739
9643,0.7454414216528722,0.8577623299112582,0.8016018757820652
1527,0.19309336003352462,0.08896459016708252,0.14102897510030357
2547,0.150272794737277,0.25544685058730976,0.20285982266229338
7279,0.2746030361701807,0.8427153778937232,0.5586592070319519
141,0.43318039164222283,0.46554954099731627,0.4493649663197695
1098,0.1504643312178835,0.3000177707250066,0.22524105097144506
8869,0.8464000315425708,0.8892761744545175,0.8678381029985441
4831,0.02188822980532834,0.29468947093768394,0.15828885037150614
4219,0.3895773165778454,0.16419610151510766,0.2768867090464765
8808,0.8389668374390518,0.8589608930295224,0.848963865234287
3384,0.1881103222460151,0.30663912688821826,0.24737472456711668
3363,0.0059433122218962575,0.12815978087149138,0.06705154654669382
1222,0.38296145316647484,0.10322959904766232,0.24309552610706858
8909,0.8324989107238124,0.7913160872599874,0.8119074989919
